FinalWgt,CR1,CR2,CR3,CR4,OMR5,OMR6,CR7,OMR9,OMR10,CR8,CR9,CR10,CR11,CR12,CR13,OMR17,OMR18,OMR19,OMR20,OMR21,OMR22,CR14,CR15,CR16,CR17,OMR28,OMR29,OMR30,OMR31,OMR32,OMR33,OMR34,CR22,CR23,OMR37,OMR38,CR24,CR25,CR26,CR27,CR28,OMR44,OMR45,OMR46,OMR47,CR31,CR32,CR33,CR34,CR35,OMR53,OMR54,CR37,OMR56,CR38,CR39,OMR59,CR41,CR42,OMR62,CR43,OMR64,CR44,CR45,CR46,CR48,CR49,CR50,CR51,OMR72,OMR73,OMR74,CR54,CR55,OMR77,Stratum,PSU
77.27628558,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,3,2,4,4,2,4,1,1,1,1,1,1,1,3,2,1,3,3,1,2,1,1,1,1,1,1,1,1,1,1,3,3,4,2,2,2,3,3,2,1,1,2,6,2,3,201001020,39
77.27628558,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,3,2,1,1,1,4,4,2,4,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,2,1,1,1,1,1,1,1,1,,1,1,,2,1,1,2,2,2,2,2,6,2,3,201001020,39
77.27628558,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,3,1,2,1,4,4,3,4,1,1,1,1,1,1,1,3,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,2,6,2,3,201001020,39
77.27628558,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,4,4,2,4,1,1,1,1,1,1,1,2,2,4,4,4,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,2,1,3,2,3,2,2,2,1,7,2,3,201001020,39
77.27628558,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,4,3,4,1,1,1,1,1,1,1,1,2,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,1,1,3,5,2,3,201001020,39
77.27628558,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,2,4,1,1,1,1,1,1,1,3,3,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,3,3,1,2,1,1,3,5,2,3,201001020,39
77.27628558,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,2,4,1,1,1,1,1,1,1,3,3,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2,3,3,1,2,1,1,3,5,2,3,201001020,39
77.27628558,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,2,2,3,4,4,3,4,1,1,1,1,1,1,1,,,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,3,7,2,3,201001020,39
77.27628558,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,3,2,2,2,2,4,4,1,4,1,1,1,1,1,1,1,3,3,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,3,2,3,3,3,5,2,3,201001020,39
77.27628558,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,2,3,3,3,3,4,4,3,4,1,1,1,1,1,1,1,2,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,3,2,3,1,3,5,2,3,201001020,39
77.27628558,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,4,4,2,4,1,1,1,1,1,1,1,3,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,2,2,1,3,1,2,1,1,3,6,2,3,201001020,39
77.27628558,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,3,2,3,3,2,3,4,4,3,4,1,1,1,1,1,1,1,2,3,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,3,3,1,2,1,1,3,5,2,3,201001020,39
77.27628558,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,3,3,3,2,3,3,4,4,3,4,1,1,1,1,1,1,1,3,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,2,3,3,3,2,2,2,2,5,2,3,201001020,39
77.27628558,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,3,2,1,1,3,1,1,4,3,1,3,2,2,1,3,2,2,1,2,3,4,4,4,5,4,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,4,1,1,3,1,6,2,,201001020,39
77.27628558,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,1,3,3,3,3,3,3,4,4,3,3,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,3,3,1,2,2,2,2,7,2,3,201001020,39
77.27628558,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,4,2,4,1,1,1,1,1,1,1,3,3,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,3,3,1,2,1,1,3,6,2,3,201001020,39
77.27628558,2,1,1,1,1,1,1,1,3,2,1,1,1,,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,3,4,4,2,3,1,1,1,3,1,1,1,4,6,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,2,3,3,4,2,1,1,3,6,2,3,201001020,39
63.74174705,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,,2,1,2,1,1,3,2,1,2,2,1,2,1,1,2,1,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,,201001020,40
63.74174705,1,4,4,7,7,8,,,5,,7,6,,6,,,,,,7,,,,,,,,,,,,2,1,2,,,,,,4,,,,6,6,,,,,3,,,3,3,4,3,3,4,4,4,,,4,4,1,,,,,,,,5,,,201001020,40
63.74174705,2,,,1,,,,,4,,,5,,,1,,,1,,,2,,2,,,2,,,2,,,,,,2,,,3,,,3,,,3,,,1,,,1,,,2,,,3,,,2,,,,,,1,,,4,,,3,,,,,201001020,40
63.74174705,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,1,1,2,1,1,2,1,1,2,201001020,40
63.74174705,2,1,1,1,1,3,2,6,4,1,6,5,,4,,,6,3,5,1,1,3,3,,,,3,2,,,,3,3,3,1,1,2,,,,3,2,3,5,4,3,4,,4,2,1,2,2,2,2,2,,,2,,,,,,,,,,,,,2,1,,,201001020,40
63.74174705,,,,3,2,3,1,6,1,1,7,1,1,1,1,1,4,7,5,2,3,1,1,2,2,3,2,3,3,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,2,201001020,40
63.74174705,,,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,2,1,,1,1,1,1,1,2,3,1,2,1,1,2,3,4,1,1,1,1,1,1,2,4,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,2,201001020,40
72.39834909,1,,1,1,1,,1,2,2,,2,1,3,2,1,,2,2,1,3,3,1,2,1,2,1,2,1,2,1,2,2,1,2,3,2,2,2,2,2,1,2,3,3,2,1,1,2,3,3,2,1,2,1,2,3,1,2,2,1,2,2,3,2,2,1,2,2,2,2,3,2,2,2,2,201001020,40
72.39834909,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,4,4,1,4,2,1,1,1,1,1,1,2,2,4,3,3,1,1,,,2,1,1,2,4,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,201001020,40
78.81446012,1,,1,1,,5,2,3,5,,3,,,,1,1,1,,,7,2,1,4,,,,,,3,2,,1,2,3,,,,,,,,,4,,2,1,2,3,4,5,,,,,4,2,1,2,3,4,,,,,,3,2,4,,2,3,,3,2,3,201001020,40
98.30921965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,2,4,2,2,1,1,1,1,1,1,1,3,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,,2,3,1,2,1,1,1,2,1,201001020,40
98.30921965,2,1,,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,,3,3,3,1,1,3,3,3,3,3,1,1,3,2,2,,1,2,,4,4,4,1,1,2,1,2,3,1,2,3,1,1,1,2,2,3,2,1,1,2,1,201001020,40
116.8690063,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,,3,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,3,3,1,1,2,1,1,1,1,3,201001020,40
116.8690063,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,3,4,2,2,,,,,2,,1,2,,,3,2,3,4,,1,2,1,1,3,2,2,3,1,1,2,,1,2,1,1,2,1,1,5,,1,4,,1,3,2,1,1,1,1,2,2,1,3,201001020,40
116.8690063,1,7,1,1,1,1,1,5,2,1,7,1,1,3,1,2,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,2,4,1,1,1,1,1,1,1,2,2,4,4,4,4,4,2,2,2,2,2,4,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,6,1,3,201001020,40
116.8690063,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,3,3,2,2,2,2,4,4,2,4,2,1,4,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,3,201001020,40
116.8690063,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,201001020,40
116.8690063,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,3,1,4,4,1,4,1,1,1,1,1,1,1,3,3,1,4,4,1,1,2,1,1,1,1,1,1,1,1,1,1,,2,1,2,2,2,1,2,1,1,1,6,1,3,201001020,40
116.8690063,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,4,4,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,6,1,3,201001020,40
156.6142264,1,3,,,4,,3,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,3,3,3,3,3,3,3,3,3,1,1,2,3,3,3,,,,,,,2,,1,3,2,,3,1,4,1,1,1,,2,1,2,2,2,1,1,1,,,,,1,201001020,40
156.6142264,1,,2,3,2,3,1,6,1,1,7,1,1,1,1,1,4,7,5,2,3,1,1,2,2,3,2,3,3,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,4,4,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201001020,40
156.6142264,2,1,1,1,1,,3,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201001020,40
156.6142264,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201001020,40
156.6142264,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201001020,40
156.6142264,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201001020,40
156.6142264,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,4,4,2,2,2,2,1,1,1,1,1,3,3,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,,,1,2,1,1,1,,1,1,,1,1,201001020,40
156.6142264,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201001020,40
156.6142264,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201001020,40
156.6142264,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201001020,40
156.6142264,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201001020,40
156.6142264,2,1,1,1,1,3,2,6,4,1,6,4,,4,,,6,3,5,1,1,3,3,,,3,2,1,,,,3,3,3,1,1,2,,,,,,4,3,2,1,,,2,2,,2,3,,3,4,2,1,,6,,1,3,,2,,3,1,1,,,3,1,,1,201001020,40
70.98539394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,3,3,3,2,1,1,2,4,2,2,201001021,41
70.98539394,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,3,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,2,2,3,1,2,1,3,1,5,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,4,4,2,3,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,3,1,2,1,1,2,5,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,2,4,1,1,1,1,1,1,1,2,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,2,3,3,4,2,1,1,1,4,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,3,3,3,3,3,3,3,4,4,2,3,1,1,1,1,1,1,1,3,3,3,4,4,2,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,4,2,1,1,3,4,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,4,3,3,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,,3,3,4,2,3,3,3,4,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,2,2,2,3,3,2,4,4,2,4,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,2,2,2,3,1,1,1,1,1,5,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,,1,2,2,2,2,2,3,2,2,3,4,4,2,4,1,1,1,1,1,1,1,2,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,4,2,1,1,2,5,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,3,2,2,1,2,6,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,2,2,3,2,1,2,1,1,2,4,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,2,2,1,2,1,2,1,5,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,4,2,1,1,2,5,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,4,4,2,4,1,1,1,1,1,1,1,3,6,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,4,2,1,1,1,5,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,3,4,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,2,3,3,1,2,2,1,2,5,2,,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,4,4,2,4,1,1,1,1,1,1,1,1,3,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,3,2,1,1,1,5,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,3,3,3,4,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,4,4,2,4,1,1,1,1,1,1,1,2,2,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,3,1,2,1,1,1,5,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,3,1,3,3,3,4,4,3,4,1,1,1,1,1,1,1,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3,3,1,2,2,2,2,5,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,4,4,2,4,1,1,1,1,1,1,1,2,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,3,2,4,2,,2,3,5,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,3,1,2,1,1,2,5,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,2,3,1,1,1,1,1,1,1,3,3,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,3,2,3,2,1,1,3,5,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,2,4,1,1,1,1,1,1,1,2,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,2,1,1,2,4,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,2,4,1,1,1,1,1,1,1,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,3,2,1,3,3,1,2,1,1,1,4,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,2,2,3,2,2,3,4,4,1,4,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,3,2,1,2,1,1,2,5,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,1,1,2,3,3,2,4,4,3,4,1,1,1,1,1,1,1,3,3,3,4,4,5,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,3,3,4,2,3,3,3,5,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,1,2,1,1,1,6,2,2,201001021,41
70.98539394,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,5,1,1,1,1,,2,2,3,2,2,2,2,3,3,1,3,2,2,1,2,2,2,3,1,1,,1,3,1,2,2,2,1,1,,1,1,1,4,4,1,2,3,3,2,2,2,3,2,1,1,2,5,2,2,201001021,41
70.98539394,2,1,1,1,3,2,2,6,4,2,1,2,2,3,2,2,3,3,5,6,3,1,1,2,2,1,3,3,3,3,3,3,4,4,3,3,1,1,1,2,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,3,1,2,2,2,2,5,2,2,201001021,41
70.98539394,,,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,3,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,3,3,2,1,1,1,,,1,1,1,2,2,201001021,41
96.39057758,2,1,1,1,4,1,2,1,1,,1,1,1,2,1,2,2,1,,2,,2,1,1,2,2,1,3,1,2,3,1,3,2,1,,1,1,1,2,,1,,1,2,1,1,,,1,1,1,1,3,,1,4,,1,2,2,1,2,4,1,2,1,1,2,1,1,2,1,,1,201001021,41
72.39834909,1,6,7,4,2,3,3,7,5,1,6,7,4,3,3,1,6,4,6,2,3,2,1,1,2,1,2,1,2,1,2,2,3,3,1,2,3,3,4,4,2,2,2,1,1,3,3,3,2,3,1,1,3,3,3,3,3,3,2,3,2,2,2,3,2,2,2,1,,2,2,3,,,2,201001021,42
72.39834909,2,1,1,1,1,1,1,1,1,2,,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,3,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,2,2,3,2,1,2,2,201001021,42
72.39834909,,,,3,7,8,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,3,1,2,3,4,4,3,3,1,2,3,3,2,3,3,2,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,2,1,2,3,2,2,2,201001021,42
78.81446012,1,3,,,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,3,1,1,1,2,1,1,2,2,1,3,4,4,2,4,2,2,3,3,2,3,3,2,3,2,4,4,1,1,1,1,2,1,2,2,1,1,6,1,3,3,2,2,2,1,2,1,2,1,1,2,5,2,3,201001021,42
78.81446012,1,3,7,5,2,8,3,5,5,1,3,7,5,6,3,2,3,1,5,2,3,2,2,1,1,1,1,1,2,1,1,2,2,3,2,4,4,4,4,4,4,4,4,3,3,2,4,4,5,5,1,1,4,4,4,4,4,4,4,6,1,1,2,2,1,3,1,4,1,1,3,,2,2,,201001021,42
78.81446012,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,4,4,2,4,1,1,1,1,1,1,1,3,3,1,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,,1,3,2,3,1,1,6,,3,201001021,42
116.8690063,1,3,3,3,3,4,3,7,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,3,3,3,1,3,2,,2,,,3,3,3,3,2,3,3,1,1,,,1,1,1,1,,,2,,2,2,1,1,2,2,3,3,2,2,2,2,6,1,3,201001021,42
116.8690063,1,5,5,2,2,6,3,7,2,1,6,3,2,3,3,1,6,2,,6,3,1,1,1,1,2,2,2,3,,,3,4,4,,,4,2,,2,2,2,2,3,1,2,4,4,3,3,1,1,3,3,3,3,3,3,3,3,1,1,3,2,2,1,1,3,2,1,1,2,6,1,,201001021,42
