FinalWgt,CR1,CR2,CR3,CR4,SAR5,SAR6,CR7,CR8,CR9,CR10,CR11,CR12,CR13,SAR14,SAR15,SAR16,CR14,CR15,CR16,CR17,CR18,SAR22,SAR23,SAR24,SAR25,SAR26,SAR27,CR22,CR23,CR24,CR25,CR26,CR27,CR28,SAR35,CR29,CR30,CR31,CR32,CR33,CR34,CR35,SAR43,SAR44,CR37,SAR46,CR38,CR39,SAR49,CR41,CR42,SAR52,CR43,SAR54,CR44,CR45,CR46,CR48,CR49,CR50,CR51,CR52,CR53,CR54,CR55,SAR66,Stratum,PSU
248.1053867,2,1,1,1,1,1,1,1,6,2,4,4,3,2,6,2,2,5,1,2,1,3,3,1,2,2,1,3,3,4,3,4,4,4,4,6,5,1,1,1,1,5,1,2,4,4,3,2,2,2,1,1,,2,4,2,2,2,2,3,2,3,2,5,,3,201001008,16
272.9159253,,1,,,1,1,1,1,3,2,1,5,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,2,1,4,,4,4,2,2,1,1,1,1,1,2,2,1,2,1,,1,1,1,1,3,3,4,1,2,3,3,4,2,2,2,1,,1,201001008,16
272.9159253,1,4,2,7,2,4,2,1,4,7,4,5,,1,3,1,1,1,1,1,1,2,2,2,2,2,2,4,4,3,3,4,4,4,4,4,2,4,2,2,4,4,1,1,3,3,3,3,3,3,4,5,1,1,2,2,1,1,3,4,1,1,1,1,,,201001008,16
360.9232673,,1,,,3,7,3,1,2,2,4,5,3,2,1,2,1,2,2,2,3,1,1,3,3,2,3,1,1,1,1,4,2,1,1,1,2,,3,,1,,1,1,3,4,1,2,1,2,2,6,2,2,2,3,2,,2,4,2,2,1,1,1,3,201001008,16
360.9232673,1,5,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,1,1,1,1,1,1,3,3,3,4,4,1,1,1,1,1,1,1,4,1,1,1,1,2,2,,2,2,1,1,2,2,1,3,5,1,3,201001008,16
360.9232673,1,5,1,1,1,1,1,1,6,,1,6,1,2,1,1,,1,2,,2,3,2,3,1,1,1,4,3,3,3,3,3,1,2,2,3,3,1,4,,1,2,2,3,3,3,4,4,4,4,1,1,1,1,3,2,1,2,3,2,2,2,5,1,3,201001008,16
360.9232673,1,6,1,1,1,8,3,1,6,1,1,6,3,2,1,1,1,1,2,2,2,2,2,1,2,2,3,4,2,2,2,4,4,2,2,2,2,2,3,2,1,1,1,2,2,4,3,2,4,1,4,6,3,3,2,3,2,2,3,4,2,2,3,5,1,3,201001008,16
360.9232673,1,6,2,2,4,4,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,3,2,2,3,4,4,2,2,3,3,2,2,3,,2,4,4,,5,1,1,2,1,3,4,4,1,4,1,1,1,2,2,2,2,3,4,2,1,1,6,1,3,201001008,16
360.9232673,1,6,3,2,2,6,3,1,6,2,2,6,2,2,1,1,3,1,1,1,2,2,2,3,2,2,3,4,4,2,2,3,3,3,3,,3,4,3,4,5,5,1,2,4,3,4,,3,4,5,2,1,2,3,2,2,2,2,3,2,3,1,5,1,3,201001008,16
360.9232673,1,6,7,5,4,4,3,1,4,7,2,6,3,2,1,1,3,1,1,1,1,2,1,1,1,1,1,4,4,4,2,4,4,4,4,2,6,4,4,4,5,5,2,1,3,3,4,4,3,3,3,6,1,1,1,2,2,1,3,2,2,2,2,6,1,3,201001008,16
360.9232673,1,6,7,7,2,4,3,1,3,7,4,6,3,1,2,,2,3,1,1,3,3,2,2,2,1,2,4,4,4,4,4,3,3,3,2,2,3,4,3,5,5,1,1,4,3,3,,4,3,3,6,3,3,2,2,2,1,1,4,2,2,1,6,1,3,201001008,16
360.9232673,1,6,7,7,2,4,3,1,6,7,4,6,3,1,2,2,,3,1,1,1,3,2,2,2,1,2,,4,4,4,4,3,3,3,2,2,3,3,3,5,5,1,1,1,4,3,,4,,3,6,3,3,2,2,1,1,1,4,2,1,1,6,1,3,201001008,16
360.9232673,1,7,2,2,4,8,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,3,2,3,3,3,3,4,4,3,3,1,1,2,2,3,3,1,4,4,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,1,2,2,2,7,1,3,201001008,16
360.9232673,1,7,2,4,4,2,2,1,7,2,1,6,2,2,7,1,3,1,2,2,1,2,1,2,2,2,1,2,2,3,4,1,4,1,2,4,6,4,1,2,1,3,,2,3,2,3,3,4,3,4,1,1,2,4,4,1,2,1,1,2,1,3,7,1,3,201001008,16
360.9232673,1,7,4,4,2,1,1,1,1,1,1,1,1,2,1,1,3,3,1,2,2,1,2,3,3,3,3,4,4,4,1,4,4,4,3,5,1,4,4,4,3,1,1,1,3,4,3,4,2,2,2,5,2,3,2,4,1,3,2,3,2,1,1,7,1,3,201001008,16
360.9232673,2,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,3,5,2,2,2,2,2,2,2,2,2,4,4,1,1,1,1,1,1,3,3,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,5,1,3,201001008,16
360.9232673,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,2,2,1,1,1,1,2,1,3,3,3,1,1,1,1,1,,1,1,1,1,1,1,3,3,4,1,2,3,3,4,2,3,3,6,1,3,201001008,16
360.9232673,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,3,1,2,3,3,3,3,4,4,2,1,1,1,1,1,1,1,1,4,4,1,4,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,3,2,1,1,5,1,3,201001008,16
360.9232673,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,2,4,4,1,1,1,1,1,1,3,3,3,4,4,1,2,2,1,1,1,1,1,1,1,2,2,1,1,3,3,2,3,2,1,2,3,3,5,1,3,201001008,16
360.9232673,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,1,2,,4,4,2,1,1,1,1,1,1,1,1,3,3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,7,1,,201001008,16
360.9232673,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,3,2,2,3,4,4,1,1,1,1,1,1,2,2,1,4,4,1,1,1,1,1,,1,1,1,1,1,1,1,2,2,2,2,3,3,4,2,1,2,5,1,3,201001008,16
360.9232673,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,3,2,2,2,2,2,3,3,2,3,4,1,1,1,1,1,1,1,1,2,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,3,2,3,3,5,1,3,201001008,16
360.9232673,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,2,2,2,,2,2,2,2,3,4,4,2,1,2,2,2,2,1,1,1,1,1,2,2,1,1,,1,1,1,1,1,1,1,2,,2,2,2,2,2,3,2,1,2,6,1,3,201001008,16
360.9232673,2,1,1,1,2,7,3,1,6,2,4,3,3,1,6,2,2,2,1,1,1,3,1,2,3,1,2,1,1,1,4,3,4,2,3,1,6,1,1,1,5,5,1,2,3,4,3,3,4,4,6,6,3,3,4,1,1,3,3,4,1,1,2,7,1,3,201001008,16
397.015594,1,7,6,4,3,5,3,1,4,3,4,3,3,2,4,2,1,1,1,2,2,3,3,3,3,2,3,4,4,,2,2,2,2,2,2,2,4,4,,3,3,1,2,2,2,3,3,2,3,3,2,,1,,3,1,3,2,3,2,2,1,7,1,3,201001008,16
429.6705563,1,5,5,3,2,4,3,1,6,4,3,2,3,2,1,1,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,4,4,3,2,1,1,4,4,3,3,3,3,4,4,1,1,2,1,1,2,3,3,2,3,3,3,1,3,201001008,16
429.6705563,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,3,1,1,3,2,2,1,2,2,,1,4,4,1,1,1,1,1,1,1,1,4,4,4,1,1,2,1,1,1,4,1,1,1,1,1,1,4,2,1,1,1,4,2,1,2,4,1,3,201001008,16
429.6705563,2,1,,,1,8,1,2,4,1,1,1,,2,1,1,1,1,2,2,2,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,1,1,3,3,4,1,2,3,3,4,2,2,2,4,,3,201001008,16
438.0518808,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,2,2,2,2,2,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,6,1,3,3,4,4,2,3,3,4,2,2,2,1,,1,201001008,16
472.2869234,1,4,,,5,7,1,1,2,7,4,1,1,2,1,5,3,1,2,2,2,3,3,3,2,1,2,4,3,2,2,1,1,1,1,3,6,4,4,2,2,1,1,1,1,1,1,1,3,2,3,1,3,1,2,2,,3,3,2,2,3,2,6,,2,201001008,16
472.2869234,1,5,3,2,4,2,3,1,4,4,2,2,3,1,5,2,1,1,1,1,2,2,2,2,2,2,2,4,4,3,3,2,2,2,2,2,2,4,4,4,2,1,1,2,1,1,1,1,1,1,5,5,1,1,1,2,2,1,1,1,2,2,1,7,1,2,201001008,16
472.2869234,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,1,1,1,1,1,1,1,6,1,4,4,1,1,1,1,1,1,1,,1,,1,1,1,1,2,3,1,3,3,2,2,1,3,5,1,2,201001008,16
481.8570688,2,1,1,1,1,1,1,1,4,2,2,6,,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,2,2,3,3,3,1,2,3,4,4,4,1,1,2,2,1,3,1,1,1,1,1,1,1,1,,1,2,3,3,4,2,2,2,5,1,1,201001008,16
481.8570688,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,4,4,2,2,1,1,1,1,3,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,2,2,2,3,2,2,1,5,1,1,201001008,16
519.5156158,1,4,1,1,1,1,1,1,4,1,2,5,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,2,2,1,3,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,5,5,2,2,2,3,2,3,2,2,2,1,1,4,1,2,201001008,16
519.5156158,1,4,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,2,2,2,2,2,2,2,2,2,4,4,1,1,1,1,1,1,3,3,1,4,4,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,3,2,3,2,2,2,1,3,5,1,2,201001008,16
519.5156158,1,4,,,1,1,1,1,4,2,1,5,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,2,2,4,4,1,1,2,2,1,4,4,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,3,2,1,1,1,2,1,1,7,1,2,201001008,16
519.5156158,1,4,3,4,4,4,,,,,,,,2,1,1,3,1,2,2,1,1,3,3,3,3,3,4,4,1,1,2,1,1,1,2,3,4,4,4,1,2,1,1,3,3,3,3,3,3,5,1,1,1,3,2,2,1,1,3,2,1,1,4,1,2,201001008,16
519.5156158,1,5,1,1,1,1,1,1,4,1,1,2,1,2,1,1,1,3,,1,2,2,2,2,2,2,2,4,4,,1,2,2,1,1,2,2,1,4,4,3,2,1,1,3,3,3,2,3,3,5,2,2,3,2,2,2,3,3,4,2,1,1,4,1,2,201001008,16
519.5156158,1,5,2,3,4,2,1,1,5,3,2,6,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,4,4,2,2,1,1,3,3,1,1,1,4,4,1,5,1,1,3,2,4,2,2,4,2,2,1,1,3,2,2,1,2,3,2,1,1,4,1,2,201001008,16
519.5156158,1,6,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,3,2,3,2,2,3,4,4,2,2,1,1,1,1,1,2,4,3,3,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,3,2,2,2,3,2,1,1,5,1,2,201001008,16
519.5156158,1,6,2,3,4,8,3,2,6,1,1,1,1,2,1,1,,1,1,2,2,2,2,2,2,2,2,1,4,2,2,2,2,1,1,2,3,3,4,4,1,1,2,2,1,1,1,4,1,1,1,1,,2,2,2,2,1,1,3,2,2,2,5,1,2,201001008,16
519.5156158,2,1,1,,1,1,3,1,6,7,2,5,2,2,1,1,1,1,2,2,2,3,3,2,3,1,3,1,2,1,2,1,4,1,3,3,1,2,1,1,1,1,2,2,4,1,4,1,2,2,1,1,1,3,4,4,2,3,3,4,2,2,2,,1,2,201001008,16
519.5156158,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,3,1,1,3,4,4,2,2,1,1,1,1,3,3,2,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,2,3,1,4,2,2,1,6,1,2,201001008,16
519.5156158,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,2,4,4,1,1,1,1,1,1,1,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,1,1,2,2,1,2,4,1,2,201001008,16
519.5156158,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,3,2,2,3,4,4,1,1,1,1,1,1,1,1,1,4,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,3,2,1,1,5,1,2,201001008,16
519.5156158,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,1,4,4,1,1,2,1,1,1,1,1,1,1,1,1,3,3,4,2,2,3,3,4,2,3,3,4,1,2,201001008,16
519.5156158,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,3,2,2,2,1,2,3,1,2,3,4,4,1,1,1,2,1,1,3,3,4,4,4,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,1,1,2,2,1,1,5,1,2,201001008,16
519.5156158,2,1,1,1,1,1,3,2,1,1,1,1,1,2,1,1,3,1,1,2,2,2,2,2,2,2,3,4,4,1,1,2,2,1,1,2,2,1,4,4,2,5,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,1,1,5,1,2,201001008,16
521.4903342,1,4,1,1,2,1,1,1,4,1,2,6,1,2,1,1,3,,2,2,2,1,1,2,1,1,2,3,3,4,2,3,2,3,3,1,3,3,4,4,5,5,1,1,3,2,3,2,2,2,3,3,3,,2,2,2,3,3,2,1,2,3,3,1,1,201001008,16
521.4903342,1,5,2,3,4,8,1,1,5,4,2,2,1,1,5,1,1,1,1,1,2,3,3,3,3,3,,4,2,2,4,4,4,4,4,3,3,1,1,1,,,1,1,3,3,3,3,3,3,6,6,1,3,2,1,2,1,1,1,2,2,1,3,1,1,201001008,16
521.4903342,1,5,2,5,3,2,1,1,4,3,3,4,3,,2,2,1,1,2,2,1,3,3,3,3,2,3,3,3,1,2,3,3,3,3,2,3,3,1,3,5,5,2,2,3,4,4,,3,3,6,2,1,1,4,,,,1,4,1,2,2,,,,201001008,16
521.4903342,1,5,3,2,4,8,1,1,4,2,2,6,3,2,5,1,1,3,1,1,2,3,3,3,3,3,3,4,2,2,2,1,3,1,3,2,3,3,4,2,3,2,1,2,3,4,3,2,4,4,3,4,2,2,2,1,2,1,2,3,2,3,3,4,1,1,201001008,16
521.4903342,1,6,,,2,7,1,2,1,,1,1,1,1,6,2,1,1,1,2,2,3,3,2,3,2,3,4,4,4,1,3,1,4,1,2,3,4,1,1,2,2,1,1,3,4,4,4,4,4,3,1,3,3,4,3,2,3,2,1,2,1,2,5,1,1,201001008,16
521.4903342,2,1,1,1,1,1,1,,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,3,2,2,3,4,4,1,1,1,1,1,1,2,2,3,4,4,1,2,2,2,1,1,1,1,1,1,1,1,3,3,4,2,2,3,2,2,2,3,2,3,1,1,201001008,16
521.4903342,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,1,1,1,1,1,1,3,2,4,4,4,5,3,2,2,1,1,1,1,1,1,1,1,2,3,2,2,2,2,3,2,2,2,2,3,1,1,201001008,16
521.4903342,2,1,1,1,1,1,1,2,1,1,1,1,,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,2,2,2,,1,1,201001008,16
521.4903342,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,3,2,2,3,4,4,2,2,1,1,1,1,3,3,3,3,3,1,1,2,2,4,1,1,1,1,1,1,1,2,2,2,3,2,1,1,2,2,3,2,3,1,1,201001008,16
521.4903342,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,,3,,1,1,3,,4,2,4,4,4,4,4,3,4,4,1,4,1,1,1,2,4,4,4,4,4,4,6,6,1,1,4,4,,3,3,4,2,2,2,3,1,1,201001008,16
521.4903342,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,1,1,1,1,1,1,2,2,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,,3,3,2,2,2,2,1,1,201001008,16
521.4903342,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,1,1,1,1,1,1,3,3,1,1,4,1,1,2,2,1,1,1,1,1,1,1,1,2,2,3,3,2,2,2,3,2,2,2,2,1,1,201001008,16
521.4903342,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,1,1,3,2,2,1,1,1,3,3,,1,1,1,1,1,1,2,2,1,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,3,1,3,1,1,201001008,16
521.4903342,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,1,2,2,2,2,2,2,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,6,6,2,2,4,3,2,3,3,4,2,2,2,3,1,1,201001008,16
521.4903342,2,1,1,1,1,1,1,2,1,1,1,1,3,2,1,1,3,3,1,1,2,3,2,3,3,2,3,4,4,1,1,4,4,4,4,1,1,4,4,4,4,4,1,2,1,1,1,1,1,1,1,,1,1,3,2,1,2,2,2,2,2,2,5,1,1,201001008,16
521.4903342,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,3,1,1,1,1,1,2,3,2,1,1,2,1,1,2,4,4,2,3,2,3,2,2,2,2,2,1,1,1,3,1,1,1,3,1,6,2,2,2,2,1,1,1,4,1,2,2,5,1,1,201001008,16
562.2463374,1,5,2,3,3,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,2,2,1,1,1,1,2,2,4,4,4,1,1,1,1,1,1,1,3,3,4,3,3,1,1,2,2,2,1,1,2,2,1,1,4,1,2,201001008,16
562.2463374,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,4,4,2,1,1,1,1,1,2,2,1,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,3,2,3,2,3,2,1,3,3,1,2,201001008,16
310.1317333,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,2,2,1,1,2,2,2,4,,2,201001009,17
330.8071822,2,1,1,1,1,1,,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,3,1,1,1,1,3,3,4,1,1,1,1,6,2,3,4,1,1,2,1,2,1,3,2,1,4,4,2,3,,1,1,2,1,2,1,1,1,2,2,1,,,201001009,17
330.8071822,2,1,1,1,1,1,1,1,4,2,3,6,3,2,1,1,1,1,2,2,2,2,1,2,2,1,2,3,3,3,2,2,2,2,2,1,1,3,1,4,3,5,1,1,2,3,1,,2,2,1,2,1,2,2,2,2,3,1,4,2,1,1,6,,,201001009,17
481.231023,1,5,1,1,1,1,1,1,4,1,1,2,1,2,1,1,1,3,1,1,3,3,3,3,3,2,3,4,4,2,1,1,1,2,2,2,2,1,1,1,5,5,2,2,2,3,3,3,2,2,2,6,3,3,3,2,2,3,3,4,2,2,2,7,1,3,201001009,17
481.231023,1,5,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,1,1,1,1,1,1,1,1,1,4,4,2,1,2,2,1,1,1,1,1,1,4,1,1,2,1,3,2,2,3,4,2,2,3,5,1,3,201001009,17
481.231023,1,5,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,2,2,2,2,1,1,2,2,2,4,4,2,1,1,1,1,1,3,3,4,4,4,1,5,1,1,2,1,1,2,1,1,6,1,1,1,2,2,2,3,3,1,2,1,1,6,1,3,201001009,17
481.231023,1,6,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,3,2,2,3,4,4,2,1,3,1,3,2,2,3,3,4,2,1,2,1,1,2,1,2,2,1,1,4,1,3,3,3,2,2,3,3,3,2,1,1,5,1,3,201001009,17
481.231023,2,1,1,1,1,1,1,1,7,2,2,6,1,2,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,2,2,1,1,1,1,3,3,4,4,4,1,1,1,1,1,2,1,1,3,2,1,6,2,2,2,3,2,3,2,,2,3,3,6,1,3,201001009,17
481.231023,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,3,4,4,2,1,1,1,2,1,1,1,2,4,4,1,2,1,1,1,1,1,4,1,1,1,1,3,3,3,2,1,2,3,4,1,1,2,6,1,3,201001009,17
481.231023,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,1,1,3,3,3,3,2,2,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,4,2,2,2,6,1,3,201001009,17
481.231023,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,2,2,2,3,3,3,2,3,1,6,1,3,201001009,17
481.231023,,,,2,2,5,1,1,6,1,1,1,1,2,1,1,1,1,2,2,2,1,2,3,1,2,3,4,4,2,1,1,1,3,3,3,1,4,4,4,1,5,2,2,2,2,2,2,1,1,3,1,1,3,3,2,2,2,3,4,2,3,1,5,1,3,201001009,17
547.5648509,1,3,1,1,1,1,1,2,1,1,1,1,1,2,,1,3,4,2,2,2,2,2,1,2,2,1,4,4,1,1,1,1,1,1,1,1,1,4,4,3,5,1,1,2,1,2,1,1,1,1,1,2,3,2,2,2,1,1,3,2,2,2,4,1,1,201001009,17
547.5648509,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,2,2,1,1,2,2,2,4,1,1,201001009,17
547.5648509,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,4,4,1,1,1,1,1,1,1,1,1,4,4,1,3,1,1,1,1,1,1,1,1,1,1,3,3,2,3,2,2,2,1,2,2,2,3,1,1,201001009,17
547.5648509,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,4,4,2,1,1,1,2,2,2,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,3,1,1,201001009,17
547.5648509,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,3,1,2,3,4,4,2,1,1,1,1,1,3,3,2,4,4,1,1,1,2,1,1,1,4,4,4,1,1,1,1,2,3,2,2,2,3,2,1,3,4,1,1,201001009,17
547.5648509,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,3,2,2,3,2,2,3,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,1,3,2,2,3,2,4,1,1,201001009,17
547.5648509,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,3,2,2,3,4,4,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,,,2,2,1,3,2,2,3,2,4,1,1,201001009,17
547.5648509,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,3,2,2,3,4,4,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,1,3,2,2,3,2,4,1,1,201001009,17
547.5648509,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,3,2,2,3,4,4,1,1,1,1,1,1,3,3,1,4,4,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,3,1,1,201001009,17
547.5648509,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,2,1,2,2,2,3,2,2,3,4,4,1,1,1,1,1,1,2,2,1,3,3,2,2,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,1,2,3,2,2,2,3,1,1,201001009,17
584.0691743,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,,2,,2,1,2,2,1,1,1,1,3,3,1,1,1,1,1,,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201001009,17
584.0691743,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,4,1,1,1,1,1,1,1,1,1,1,4,4,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,3,2,2,1,5,1,1,201001009,17
590.3586543,2,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,3,2,3,4,4,1,1,1,1,1,1,1,3,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,3,3,2,3,1,1,1,1,1,2,1,2,201001009,17
629.7158979,2,,,,,,1,2,,1,,1,,2,,1,1,1,2,2,2,3,2,3,2,2,3,3,3,1,1,1,1,4,4,4,3,1,1,1,,,1,,3,3,2,3,3,4,5,5,1,1,2,2,1,2,2,2,,1,,,1,,201001009,17
629.7158979,2,1,1,1,1,1,1,,1,1,1,1,1,,1,1,3,1,2,2,2,2,2,3,3,2,3,2,,,,2,2,2,2,1,2,1,1,4,1,1,2,2,1,1,1,3,1,1,1,1,3,3,2,2,1,1,1,2,2,1,1,5,1,2,201001009,17
629.7158979,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,2,4,4,1,1,,1,,1,6,3,3,4,4,2,2,2,1,1,1,1,1,1,1,1,1,3,3,4,2,2,2,3,4,2,,,3,1,2,201001009,17
629.7158979,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,3,3,3,3,2,3,4,4,1,1,4,1,4,1,3,3,2,3,3,1,5,2,2,4,1,4,1,1,1,6,,3,3,3,2,1,1,1,4,2,2,2,5,1,2,201001009,17
