FinalWgt,CR1,CR2,CR3,CR4,SAR5,SAR6,SAR7,SAR8,SAR9,CR10,CR11,SAR12,SAR13,CR13,CR14,SAR16,CR16,SAR18,SAR19,CR19,SAR21,SAR22,SAR23,SAR24,SAR25,SAR26,CR26,CR27,SAR29,SAR30,SAR31,CR31,CR32,CR33,CR34,CR35,CR36,CR37,SAR39,CR39,SAR41,CR41,CR42,SAR44,CR44,SAR46,SAR47,SAR48,SAR49,CR49,CR50,CR51,CR52,SAR54,CR54,SAR56,SAR57,SAR58,SAR59,SAR60,SAR61,SAR62,SAR63,SAR64,SAR65,SAR66,SAR67,SAR68,SAR69,CR55,Stratum,PSU
57.24690546,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,4,1,6,6,1,4,1,1,1,1,1,1,1,4,1,3,2,1,2,1,3,3,4,2,1,2,2,1,3,1,1,1,2,1,1,2,1,3,1,1,2,2,2,1,200101008,15
59.49001599,2,1,1,1,1,1,1,1,5,1,2,1,1,1,1,1,1,1,1,2,4,4,4,3,4,4,4,2,6,6,1,4,1,1,2,1,1,1,1,1,1,1,2,3,2,3,2,2,2,2,1,1,3,1,7,3,2,1,2,1,2,1,3,1,1,1,1,1,1,1,200101008,15
59.49001599,2,1,1,1,1,3,1,2,3,1,1,1,1,2,1,3,2,1,3,1,1,3,1,4,4,2,4,1,4,4,1,1,2,1,1,2,3,1,1,1,1,1,2,2,2,2,1,2,2,2,3,3,1,1,1,3,3,3,2,1,1,1,1,4,1,1,1,2,1,1,200101008,15
59.49001599,2,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,2,1,3,2,2,2,2,2,2,2,,2,,5,1,3,1,5,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,7,3,2,2,2,1,1,2,1,2,1,1,1,1,1,1,200101008,15
59.49001599,2,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,2,1,2,2,4,4,4,4,4,4,4,1,6,6,1,4,2,3,1,1,1,1,1,1,1,1,2,2,1,4,1,1,2,1,1,1,3,3,5,3,1,2,3,1,1,2,1,4,1,1,1,1,1,1,200101008,15
59.49001599,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,3,1,1,2,4,2,2,4,2,6,4,2,3,5,5,1,1,1,1,1,1,1,2,3,2,2,3,2,4,3,1,2,1,1,2,5,3,1,1,1,1,1,1,1,2,1,1,2,2,1,1,200101008,15
59.49001599,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,1,6,6,1,4,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,1,4,2,3,1,1,3,5,3,2,1,2,1,1,2,1,3,1,1,2,1,1,1,200101008,15
59.49001599,2,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,3,4,1,2,4,4,4,4,1,5,5,2,4,1,1,2,,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,3,2,5,3,2,2,2,1,1,2,1,1,1,1,2,2,1,1,200101008,15
59.49001599,2,1,1,1,1,1,1,1,7,1,2,1,1,1,1,1,1,1,1,1,4,4,2,3,3,4,4,3,6,6,4,3,2,,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,3,3,7,3,2,2,2,1,1,2,1,2,1,1,2,2,2,1,200101008,15
59.49001599,2,1,1,1,1,1,1,1,3,1,2,1,1,1,3,2,1,2,1,2,2,1,1,1,4,2,4,2,6,6,3,4,4,5,1,3,1,1,2,1,1,1,2,2,1,2,2,2,2,1,1,1,2,3,7,3,1,1,2,,1,2,1,2,1,2,2,1,1,1,200101008,15
59.49001599,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,2,2,1,1,2,1,2,4,2,2,4,4,1,5,5,1,3,3,3,1,1,1,1,1,1,1,2,3,3,2,5,2,1,3,1,2,2,2,3,6,3,1,1,1,3,1,2,1,4,1,1,2,2,2,1,200101008,15
59.49001599,2,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,3,1,4,2,4,4,4,4,1,5,5,2,4,1,3,,1,1,1,1,1,1,2,4,4,2,2,1,2,2,2,2,2,2,1,5,3,2,1,1,1,2,2,1,3,1,1,2,2,1,1,200101008,15
59.49001599,2,1,1,1,1,1,2,2,4,1,2,1,4,2,1,1,1,1,1,1,4,4,2,2,1,4,3,1,6,6,1,3,1,1,2,1,1,1,5,1,5,1,2,2,2,1,1,1,1,2,3,1,3,3,7,3,1,1,2,1,1,2,3,2,1,4,2,2,2,1,200101008,15
59.49001599,2,1,1,1,1,1,1,1,7,1,2,4,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,4,1,1,4,1,5,4,2,3,3,2,2,2,5,3,4,2,1,2,2,,1,2,3,2,,1,7,,,3,2,1,2,,1,2,,2,,2,1,1,200101008,15
59.93068278,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,5,2,,,,4,4,4,4,2,5,5,1,3,2,2,2,1,1,1,1,1,1,2,1,2,2,4,3,2,1,2,3,2,3,3,3,3,1,3,2,1,1,2,1,3,1,1,1,1,2,1,200101008,15
61.01540102,1,6,1,1,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,4,1,4,2,4,2,4,4,1,6,6,1,4,1,1,1,2,1,7,7,4,1,3,2,2,2,1,3,4,4,1,1,1,1,2,,3,1,2,2,1,1,2,1,3,1,1,1,1,1,1,200101008,15
61.01540102,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,2,1,4,2,4,2,2,4,2,6,5,2,1,3,2,1,1,1,1,1,1,1,3,4,2,2,2,2,2,2,2,1,1,1,2,6,3,2,2,1,1,2,2,1,1,1,1,1,1,1,1,200101008,15
61.01540102,1,1,1,1,1,1,1,1,6,1,2,1,1,1,1,2,1,1,1,1,1,4,2,4,1,2,4,1,5,5,1,4,3,3,1,1,1,1,1,1,1,1,2,2,2,4,1,1,2,1,1,1,1,1,7,3,2,1,2,1,,2,1,1,1,1,1,1,1,1,200101008,15
61.01540102,1,,1,1,5,1,2,,3,1,2,1,1,2,3,1,1,1,2,3,1,4,1,2,2,2,3,3,5,5,3,3,1,1,1,1,1,5,3,2,4,3,3,3,2,2,1,1,2,1,3,1,1,,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,200101008,15
61.01540102,1,1,1,1,1,1,1,1,2,1,2,1,,3,1,,,6,5,2,4,4,2,1,4,4,4,1,5,5,5,3,1,1,2,4,4,1,3,2,3,,2,1,,2,3,1,1,2,1,1,1,1,2,3,2,2,1,2,1,2,2,2,2,3,1,2,2,1,200101008,15
61.01540102,2,1,1,1,1,1,1,2,4,1,2,1,1,1,1,1,1,1,1,3,1,2,2,2,4,2,4,2,5,5,1,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,2,1,1,1,2,7,3,2,1,2,1,1,2,1,4,1,1,1,1,1,1,200101008,15
61.01540102,1,5,1,1,1,1,1,1,6,1,2,1,1,1,3,1,1,2,2,3,1,4,2,4,4,2,4,1,,,4,4,5,5,1,1,1,1,1,1,1,2,2,2,2,3,2,2,3,1,1,1,1,2,6,3,1,2,2,1,1,2,1,4,2,2,1,2,1,1,200101008,15
61.01540102,2,1,1,1,1,1,1,1,7,1,2,1,1,1,1,2,1,1,1,4,1,1,2,1,1,2,4,4,6,6,1,4,1,5,1,3,3,2,2,3,,3,2,2,2,1,3,2,2,1,1,1,1,2,7,3,2,2,1,6,1,1,3,1,5,4,1,1,1,1,200101008,15
61.01540102,1,2,1,1,5,1,2,2,3,1,2,1,4,2,3,1,1,2,1,3,2,1,1,1,2,2,4,2,4,5,2,4,1,3,1,1,2,1,3,3,2,2,2,3,2,2,1,2,4,1,1,2,2,3,6,3,2,1,2,3,1,1,1,4,1,1,1,1,1,1,200101008,15
63.37905168,2,1,1,1,1,1,1,1,,1,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,,2,3,2,2,2,2,4,2,2,2,2,3,1,2,2,1,,4,1,,2,3,1,3,1,2,1,1,200101008,15
71.30143314,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,1,2,3,1,1,1,2,4,3,4,4,1,6,5,3,4,1,1,2,1,1,1,1,1,3,2,4,4,1,3,3,3,4,1,2,2,2,1,1,2,1,1,1,3,2,1,1,2,1,1,2,2,2,1,200101008,15
76.05486201,1,5,1,1,1,1,6,1,2,1,2,6,4,2,1,3,1,2,2,3,2,2,2,2,2,1,4,2,5,5,1,3,1,1,1,2,2,7,7,2,5,3,3,2,2,2,1,2,2,2,3,3,1,3,5,2,1,1,2,2,1,1,1,3,2,2,2,2,1,1,200101008,15
76.05486201,1,4,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,4,1,4,4,4,4,1,4,2,3,3,2,3,5,5,,1,1,7,3,1,5,3,1,2,,5,2,3,4,,,2,2,3,5,2,1,1,1,1,2,1,1,2,1,1,2,2,2,1,200101008,15
76.05486201,1,,7,2,8,3,4,2,2,1,1,7,4,4,3,3,2,3,3,2,,4,1,4,4,3,3,4,5,5,2,3,3,2,1,2,2,4,2,2,3,2,2,4,2,2,3,2,2,2,,1,2,3,3,2,1,2,1,2,2,1,3,2,3,3,1,1,2,1,200101008,15
76.05486201,,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,4,4,1,1,2,4,4,,5,5,1,4,1,1,2,1,1,7,8,3,2,3,2,2,2,3,2,2,1,2,1,3,3,2,6,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,200101008,15
76.05486201,1,6,1,1,1,1,4,1,3,1,2,7,3,3,1,2,1,2,1,2,1,2,4,1,4,2,4,1,,6,2,4,4,3,2,1,3,4,3,2,3,2,3,2,2,3,2,4,2,1,1,1,3,3,5,2,1,1,1,5,1,2,3,3,2,2,1,1,2,1,200101008,15
76.05486201,1,4,1,1,1,1,2,2,4,1,2,7,1,1,1,3,1,3,3,1,1,4,1,2,4,2,4,2,1,1,2,3,1,1,1,2,1,6,5,2,5,2,1,2,1,4,2,1,1,1,1,2,2,3,4,2,2,3,3,1,1,1,1,3,2,2,2,1,2,1,200101008,15
76.05486201,,,1,1,1,1,1,1,4,1,2,1,1,1,1,3,1,1,3,2,4,4,4,3,4,2,4,2,5,5,1,3,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,3,3,4,2,2,2,3,1,1,2,1,3,1,1,1,1,1,1,200101008,15
76.05486201,1,4,1,1,1,2,4,2,3,3,2,7,4,2,1,2,1,3,2,2,2,4,2,2,2,2,4,3,5,5,2,3,1,4,1,2,2,7,3,2,4,3,3,2,2,4,2,4,1,2,3,2,2,3,4,2,2,1,2,1,1,2,3,3,2,2,2,1,2,1,200101008,15
76.05486201,1,4,1,1,2,2,4,2,2,3,2,7,4,2,1,1,1,3,2,2,2,4,2,2,2,2,4,3,5,5,2,3,1,1,1,2,2,7,3,2,4,3,3,2,2,4,2,4,1,2,3,2,2,3,4,2,2,1,1,1,1,1,3,3,2,2,2,2,2,1,200101008,15
76.05486201,1,5,1,1,6,2,2,2,1,1,1,1,1,2,1,3,1,2,1,2,4,4,2,3,1,2,4,2,6,5,1,4,1,2,1,2,2,4,3,2,2,1,1,2,2,2,3,3,1,1,3,3,1,4,5,2,2,2,1,1,1,1,3,3,2,2,2,2,1,1,200101008,15
76.05486201,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,2,1,1,4,1,4,2,4,4,2,4,1,4,4,4,4,5,5,2,1,1,1,1,1,1,3,2,2,2,4,2,2,2,2,2,2,2,2,7,2,1,1,1,1,2,2,1,2,1,1,2,2,2,1,200101008,15
76.05486201,,,1,1,1,1,1,1,5,1,2,1,1,1,3,1,1,1,1,2,1,2,2,1,2,2,4,2,5,5,3,3,1,3,1,1,1,1,1,1,1,1,4,2,2,2,2,1,4,2,1,1,3,2,5,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,200101008,15
76.05486201,1,4,1,1,1,1,1,1,1,1,2,1,3,3,1,3,1,2,3,2,1,4,1,1,1,2,3,2,1,6,3,4,5,4,2,2,2,6,8,2,5,3,2,2,2,3,2,1,1,1,1,2,3,2,6,2,2,2,1,1,1,1,1,4,2,2,2,2,1,1,200101008,15
76.05486201,,,1,1,1,4,2,1,1,1,2,2,1,2,3,2,1,2,3,1,2,2,2,2,2,3,4,2,6,6,2,,4,5,1,2,3,5,3,2,2,2,2,3,1,2,1,2,2,1,2,2,2,4,4,2,3,3,2,1,1,1,3,3,2,2,2,2,2,1,200101008,15
79.2238146,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,1,6,6,5,4,3,1,2,1,1,1,1,1,1,2,1,3,2,4,3,3,1,2,2,2,2,1,5,2,2,2,2,1,1,2,1,1,1,1,2,2,2,1,200101008,15
79.2238146,2,1,1,1,1,1,1,1,5,1,2,1,1,1,1,1,1,2,1,3,4,4,4,4,4,2,4,1,6,1,5,3,3,1,1,,1,1,1,1,1,2,1,3,2,2,3,3,1,2,2,2,2,1,5,2,1,2,1,1,1,2,1,3,1,1,2,2,2,1,200101008,15
79.2238146,2,1,1,1,1,1,1,1,3,1,2,1,1,1,3,1,2,1,1,1,1,1,2,1,,2,3,1,6,6,1,3,1,1,1,1,1,1,1,1,2,2,1,2,2,2,3,3,1,2,1,1,1,2,4,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,200101008,15
79.2238146,2,1,1,1,1,1,1,2,6,1,2,1,1,2,1,2,1,1,1,1,4,4,2,4,4,2,4,1,5,3,2,3,1,1,2,1,1,1,3,4,3,1,1,2,2,3,3,2,2,2,3,3,1,3,7,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,200101008,15
79.2238146,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,4,4,2,4,4,4,4,1,6,6,1,4,1,1,1,1,1,1,1,1,1,3,1,1,2,4,3,3,4,2,1,1,1,1,4,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,200101008,15
79.2238146,2,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,1,6,6,1,4,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,,3,3,1,1,4,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,200101008,15
79.2238146,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,4,4,1,4,4,4,4,1,6,6,1,4,1,1,1,1,1,1,1,1,1,1,2,4,2,4,3,4,4,2,1,3,1,2,4,2,2,2,2,1,1,2,1,3,1,1,1,1,1,1,200101008,15
79.2238146,2,1,1,1,1,1,1,1,6,1,2,1,1,2,1,1,2,2,3,2,4,4,4,4,4,4,4,2,6,6,1,4,1,1,1,4,4,1,,4,2,1,2,5,2,4,3,2,2,2,3,3,1,4,5,2,1,3,2,1,1,2,3,4,1,4,1,1,1,1,200101008,15
79.2238146,2,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,2,4,4,2,4,4,3,4,2,6,6,1,3,2,1,1,1,1,1,1,1,1,2,2,2,2,3,2,1,3,1,3,3,2,1,7,2,1,1,1,1,1,2,1,2,1,1,2,2,1,1,200101008,15
79.2238146,2,1,1,1,1,1,1,1,4,1,,1,1,1,1,1,2,1,1,1,4,4,2,4,4,4,3,1,6,,,1,1,1,2,1,1,1,1,1,1,3,4,4,2,4,3,3,4,2,3,2,2,1,5,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,200101008,15
79.2238146,1,6,1,1,1,1,6,1,7,3,1,3,4,2,1,2,2,1,1,3,4,4,2,1,4,4,4,1,6,4,1,1,2,1,2,2,2,7,8,4,3,1,4,2,2,4,3,3,,2,3,1,3,2,6,2,2,2,2,5,1,2,3,1,2,2,1,1,2,1,200101008,15
79.2238146,2,,,1,1,1,1,1,2,2,2,1,1,1,1,1,2,6,1,2,1,1,4,2,2,2,4,2,6,6,2,3,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,2,3,2,3,3,3,4,,2,3,1,3,1,1,2,1,3,1,1,1,1,2,1,200101008,15
79.2238146,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,4,4,1,5,5,1,4,1,2,1,1,1,1,1,1,1,1,2,3,2,4,2,2,4,2,3,3,3,4,4,2,1,1,2,1,1,2,1,1,1,1,2,2,1,1,200101008,15
79.2238146,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,4,1,6,6,1,3,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,4,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,200101008,15
79.2238146,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,2,4,4,2,4,4,4,4,1,6,6,1,3,1,1,2,1,1,1,1,1,1,1,1,5,2,4,3,4,1,2,3,3,3,2,4,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,200101008,15
43.76106667,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,1,2,1,1,2,1,1,4,2,1,1,1,1,2,1,1,2,1,1,2,1,1,200101008,16
43.76106667,,3,4,3,4,3,6,6,6,,,6,,3,5,3,,3,3,2,2,,,2,2,2,,2,5,3,3,4,4,5,,,3,3,4,3,2,2,2,,,2,1,2,2,,,,,4,4,4,,,,4,,,3,4,3,3,,,2,1,200101008,16
43.76106667,1,,2,3,6,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,,4,1,2,1,2,1,1,2,1,5,5,1,1,4,4,1,1,2,2,1,,,1,3,,1,,,3,2,1,3,4,1,1,3,1,,2,1,1,2,1,1,1,1,1,200101008,16
47.86366667,1,2,1,,,,1,1,1,1,,1,2,1,1,3,1,1,2,4,4,4,4,4,1,4,2,3,2,1,4,2,1,2,2,1,2,2,1,1,1,1,3,1,2,1,,3,3,1,1,3,2,2,4,5,3,2,3,1,1,1,1,1,2,2,1,2,2,1,200101008,16
47.86366667,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,4,2,1,1,2,2,3,4,1,6,4,1,3,1,1,1,1,1,1,1,1,1,3,1,2,2,1,3,4,1,2,2,2,2,1,7,6,2,2,2,1,1,1,1,4,1,1,2,2,2,1,200101008,16
48.62340741,1,3,7,7,2,3,6,8,7,3,2,,3,4,3,4,1,4,3,1,4,1,3,3,1,4,4,3,6,6,1,4,5,5,,3,3,4,4,4,,3,2,3,1,2,1,1,2,1,3,3,3,,7,5,2,1,1,6,1,1,2,1,5,3,2,2,2,1,200101008,16
50.5119754,2,1,1,1,1,1,6,2,3,3,2,6,3,1,1,5,2,6,5,2,4,3,2,1,4,4,4,2,5,6,1,4,3,5,2,4,4,1,3,,1,,,3,,4,2,3,1,,,2,,1,4,1,2,1,3,2,2,1,1,1,1,1,2,1,2,1,200101008,16
50.5119754,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,2,6,6,1,4,1,1,1,1,1,1,1,1,1,1,2,3,2,3,1,1,2,2,3,2,2,1,3,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,200101008,16
50.5119754,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,1,6,6,2,3,1,1,1,1,1,1,1,1,1,2,2,3,2,3,1,1,2,2,1,3,1,3,2,1,2,2,,1,1,1,1,3,1,1,2,2,2,1,200101008,16
50.5119754,,1,,,1,1,2,2,3,1,2,,1,1,1,2,1,,1,2,,,,,2,,4,1,5,5,2,4,,1,,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,,2,1,1,6,1,2,2,2,1,2,2,1,1,1,1,1,1,,1,200101008,16
50.5119754,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,3,3,1,5,1,2,1,1,2,1,1,2,2,1,1,1,3,1,3,5,2,3,1,1,2,3,1,2,1,2,1,1,2,3,3,1,1,1,2,1,1,200101008,16
50.5119754,2,1,1,1,1,,1,1,3,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,6,6,2,4,4,1,1,1,1,1,1,1,1,2,3,3,2,3,1,1,2,2,1,2,1,2,2,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,200101008,16
50.5119754,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,4,2,2,2,2,4,1,6,6,1,4,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,4,2,1,1,1,4,4,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,200101008,16
50.5119754,1,3,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,3,1,5,5,1,4,1,2,2,1,1,1,3,1,2,3,3,2,2,5,2,2,3,2,,,1,2,6,1,2,2,2,1,1,2,1,3,1,3,1,1,1,1,200101008,16
50.5119754,,,,,8,2,2,2,3,1,2,7,4,,3,3,2,4,4,4,1,4,1,4,4,4,1,4,1,1,4,1,4,4,2,4,4,2,2,3,5,3,2,2,2,2,1,1,2,1,2,2,2,1,4,1,1,1,1,5,1,1,3,4,4,4,2,1,1,1,200101008,16
50.5119754,2,,1,1,1,1,1,1,6,1,2,1,1,1,1,3,2,1,1,1,2,2,2,2,2,3,4,1,4,4,2,3,2,2,,1,2,1,1,1,1,3,4,1,2,2,1,1,1,2,1,1,1,1,7,1,2,2,2,1,2,1,2,3,5,4,2,2,2,1,200101008,16
50.5119754,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,4,1,6,6,1,4,1,3,1,1,1,1,1,1,1,2,2,2,2,5,3,4,2,2,1,1,1,2,3,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,200101008,16
50.5119754,1,5,2,2,2,4,6,3,7,2,1,8,3,3,1,4,2,3,3,2,1,4,1,1,4,2,4,4,6,4,3,4,4,2,2,3,3,3,8,3,3,1,1,2,2,2,1,1,2,1,3,3,1,4,5,1,1,3,1,3,1,1,3,4,4,3,1,1,1,1,200101008,16
50.5119754,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,3,2,2,2,2,2,4,4,1,5,5,1,3,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,3,2,3,2,1,1,4,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,200101008,16
50.5119754,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,2,4,4,2,4,4,4,4,2,6,6,1,4,2,4,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,3,3,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,200101008,16
50.5119754,2,1,1,,1,1,1,1,4,1,2,1,1,1,1,1,2,2,5,2,4,4,2,2,2,2,4,1,6,6,5,4,1,1,1,2,1,1,1,1,1,2,1,3,2,3,3,3,1,2,2,2,1,2,4,1,1,1,2,1,1,2,1,3,1,1,2,2,2,1,200101008,16
50.5119754,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,3,2,2,2,2,2,4,4,1,5,5,3,4,1,1,1,1,1,1,1,1,1,1,2,2,2,4,2,2,4,2,1,1,1,2,3,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,200101008,16
50.5119754,,,1,1,1,1,1,1,3,1,1,1,1,1,1,,,1,1,4,4,1,2,2,2,2,4,2,5,5,4,3,1,1,2,,2,6,3,3,5,3,,2,2,4,3,3,1,1,1,3,3,2,3,1,2,1,1,1,2,2,3,4,2,2,2,2,2,1,200101008,16
50.5119754,2,1,1,1,1,1,1,1,4,,1,2,1,1,1,1,2,1,2,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,5,2,4,1,4,2,2,1,1,2,1,5,1,2,2,2,1,1,2,1,1,1,1,2,2,2,1,200101008,16
50.5119754,2,1,1,1,1,3,2,1,2,1,2,1,4,2,1,1,2,2,1,1,2,1,4,4,1,4,4,1,5,5,2,4,1,1,1,1,1,7,1,1,5,3,4,2,2,4,1,1,3,2,2,1,1,4,4,1,2,2,2,1,1,2,1,4,2,3,2,1,1,1,200101008,16
50.5119754,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,1,,4,1,4,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,4,1,2,2,2,1,1,2,1,4,1,1,2,1,1,1,200101008,16
50.5119754,2,1,1,1,1,1,1,2,1,1,2,1,1,1,5,1,2,2,2,1,4,4,2,4,4,2,2,1,5,5,5,4,1,1,2,4,1,1,7,4,1,1,2,1,2,4,3,1,1,2,2,2,2,2,5,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1,200101008,16
50.5119754,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,5,5,2,1,1,1,2,1,1,1,1,1,1,3,2,1,2,1,1,,2,,2,2,2,3,2,1,3,3,2,1,2,2,1,1,1,1,1,1,1,1,200101008,16
50.5119754,,1,,,2,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,4,4,2,2,2,2,2,1,6,6,2,2,1,1,1,1,1,1,1,1,1,3,1,1,2,1,3,3,1,2,1,1,1,3,5,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,200101008,16
50.5119754,2,1,1,1,1,1,1,2,3,1,,1,1,2,1,1,1,1,1,1,2,2,2,2,2,4,4,1,6,6,1,4,1,1,1,1,1,1,1,1,1,1,2,3,2,4,3,4,2,,1,2,1,2,3,1,3,2,2,1,1,2,1,1,1,1,2,2,2,1,200101008,16
50.5119754,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,4,2,2,2,3,4,,6,6,1,4,1,1,1,4,4,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,200101008,16
50.5119754,2,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,2,4,2,4,4,4,4,1,6,6,1,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,2,1,2,3,4,3,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,200101008,16
52.88001421,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,3,4,4,4,4,4,4,2,,6,3,4,1,5,1,1,1,1,1,1,1,1,3,2,3,2,3,,4,2,,3,2,,4,1,3,3,3,1,1,2,1,1,1,1,1,2,2,1,1,200101008,16
56.12441711,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,2,4,4,4,4,1,6,6,1,3,1,3,2,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,2,1,1,200101008,16
57.83751555,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,2,2,1,4,4,4,4,4,3,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,2,2,7,3,2,1,3,1,1,1,1,1,1,1,2,2,2,1,200101008,16
